CustomerID,Lat Long,Latitude,Longitude,location_id,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Device Protection,internet_access_type_sa,ups_included,data_cap,Tech Support,Paperless Billing,payment_method_sa,contract_type_sa,Monthly Charge ZAR,Total Charges ZAR,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
c5975845e96a91f7857372fdef56e5c15299f43480803f67f2e460a1930dff25,"-29.1054, 26.3192",-29.10541395691753,26.31922232405681,LOC_2487,Male,No,No,No,47,Yes,Yes,Yes,Fibre,Yes,Uncapped,No,Yes,EFT,12M_CONTRACT,1804.25,85562.75,No,0,29,5029,
4c8ff0e7765274a3e24e08d80b75f39d8b86c8d008439c2e83fea80e66351d0b,"-29.2227, 26.2803",-29.222682013677353,26.280306549379436,LOC_2488,Male,No,No,No,5,Yes,No,Yes,Fixed-LTE/5G,No,Uncapped,Yes,Yes,CREDIT_CARD,MTM_POSTPAID,1119.12,5566.75,No,0,42,3099,
a539b9da0f9dabc521c2aa28813fc12d73b46bdf059bd7685ad7127d5998ecc8,"-26.2655, 28.2053",-26.265515741016788,28.20527333962427,LOC_2489,Female,No,No,No,62,Yes,Yes,No internet service,,No Internet Service,No Internet Service,No internet service,Yes,CREDIT_CARD,24M_CONTRACT,451.5,27369.12,No,0,34,6201,
f93648249f525afa72ef580feea61fe0d54912289f40a9a40c1c20f8bdaad370,"-25.7784, 28.1030",-25.778409294052587,28.102983036938703,LOC_2490,Female,No,Yes,Yes,14,Yes,Yes,No internet service,,No Internet Service,No Internet Service,No internet service,No,RETAIL,MTM_POSTPAID,447.12,6517.88,No,0,65,2080,
9d41f84f274b43c2ec52bdee947ee1400c0f11bcfb713501e8cf6cbab2bba405,"-28.8297, 24.8243",-28.829743512792792,24.82430691381003,LOC_2491,Male,No,Yes,Yes,34,No,No phone service,Yes,Fixed-LTE/5G,No,Uncapped,Yes,Yes,EFT,MTM_POSTPAID,784.88,25245.5,No,0,49,5569,
f626dd686759bf82646ed5eafe9e8b40c0d100a54f0c6b03db26bee300e78dc4,"-33.8503, 18.1495",-33.850276271361004,18.149517428647776,LOC_2492,Male,No,Yes,Yes,38,Yes,Yes,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,24M_CONTRACT,438.38,16869.12,No,0,73,3772,
50fb165d958732e4c5b43a6538eed8189a26e6124d322e2f32e940c2f0790bac,"-26.2758, 27.8996",-26.275841905391925,27.89957596619353,LOC_2493,Female,No,Yes,No,70,Yes,No,Yes,Fixed-LTE/5G,Yes,Capped,Yes,No,CREDIT_CARD,12M_CONTRACT,1296.75,91390.25,No,0,43,6325,
c52732718ac337e7c0917e3130d8b5ae0403307b93d1bba0e86b70010e5bb693,"-23.9320, 29.4613",-23.931992000070267,29.461337949485703,LOC_2494,Female,No,Yes,Yes,37,Yes,Yes,No,Fibre,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,1554.0,58459.62,No,0,31,3746,
75e43ad760069c074f0ca99d179c455499e0486164696347f67bb9647e2880ad,"-25.5155, 31.0231",-25.51549758872987,31.023056610386114,LOC_2495,Male,Yes,Yes,Yes,60,Yes,Yes,No,Fibre,Yes,Capped,No,Yes,EFT,MTM_POSTPAID,1631.88,101054.62,No,0,70,4353,
a837599e2a937af6a1aacaeb8c9f1f40aabeb605a7622a262e4253b7a20a2f1c,"-29.4457, 31.2551",-29.445727317309967,31.255061742705585,LOC_2496,Male,No,Yes,No,62,Yes,No,Yes,Fixed-LTE/5G,No,Capped,Yes,No,CREDIT_CARD,12M_CONTRACT,1249.5,78527.75,No,0,56,5327,
97e04212950b230c341084d41234d45704aa322ddca7615b159820d76ba568c0,"-29.9528, 30.9864",-29.95276612102436,30.986391030844224,LOC_2497,Male,No,No,No,36,Yes,No,Yes,Fixed-LTE/5G,No,Capped,Yes,Yes,CREDIT_CARD,MTM_POSTPAID,1386.0,49961.62,No,0,53,4830,
6b45f2497364b76caec8308bf5664df34820bad08070cd5bc0cbf591fb423350,"-26.5103, 27.9001",-26.510301543082875,27.90013754173164,LOC_2498,Male,No,No,No,44,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,24M_CONTRACT,357.0,15847.12,No,0,55,2404,
0f73bb4598ee970440d13768881f4278df7b7226c3200ead06c9d8783e117bf5,"-33.1640, 27.8275",-33.1639938773863,27.82745660099517,LOC_2499,Female,No,Yes,No,72,Yes,Yes,Yes,Fibre,No,Capped,No,Yes,CREDIT_CARD,24M_CONTRACT,1837.5,132821.5,No,0,70,5678,
7a865d37648009a0cd2776f95dd45e3d20506cc15615122c84d646e32b7dd95f,"-29.7537, 30.9237",-29.75369763282264,30.9237015676966,LOC_2500,Female,No,No,No,13,No,No phone service,No,Fixed-LTE/5G,No,Capped,No,Yes,DEBIT_ORDER,MTM_POSTPAID,539.88,6896.75,No,0,38,2444,
5e95ebc799f4deff9385819dff535bf3fc1100c27012536d98adffd3a1ca457f,"-25.9995, 28.3632",-25.99953209624753,28.36315401947127,LOC_2501,Female,No,Yes,No,15,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,RETAIL,12M_CONTRACT,359.62,5179.12,No,0,22,3009,
35caa87e39543068fc68eed575883706eb04f336a2460ff3fc104878ccdad524,"-34.0282, 25.6757",-34.028179719137285,25.675687358113446,LOC_2502,Female,No,No,No,65,Yes,No,Yes,Fixed-LTE/5G,Yes,Capped,Yes,Yes,DEBIT_ORDER,24M_CONTRACT,1484.88,95536.0,No,0,75,5434,
bc4212ad95c662050284b45702ef902f3b5611c58c09a9232194a66e878bd86e,"-28.6277, 24.8490",-28.627684026429165,24.849002548029,LOC_2503,Female,No,Yes,No,12,No,No phone service,No,Fixed-LTE/5G,No,Capped,Yes,No,CREDIT_CARD,12M_CONTRACT,580.12,7783.12,No,0,74,3882,
d87b0579ac53cc26da53bee06d7a20657ac70a7fcfa50ec1ce447ad11b53f1a9,"-32.9533, 27.8885",-32.953256900014175,27.88849129715381,LOC_2504,Male,No,Yes,No,72,Yes,Yes,Yes,Fixed-LTE/5G,Yes,Capped,Yes,Yes,CREDIT_CARD,24M_CONTRACT,1610.0,118687.62,No,0,44,5883,
4398ba051b21f7c6d04faf1dd13d5cb2093603e15125fafd1845a22ae20359f5,"-33.9541, 18.4197",-33.9541064235775,18.41970323716823,LOC_2505,Female,No,Yes,No,72,Yes,Yes,Yes,Fixed-LTE/5G,Yes,Capped,Yes,No,CREDIT_CARD,24M_CONTRACT,1571.5,113932.88,No,0,66,5762,
37e7d303ceefa4c6ff9d2d82b36f390312efaf0b73f6d2c44903bf9697771c82,"-26.2391, 28.1349",-26.23906694256558,28.13488967589378,LOC_2506,Female,No,Yes,Yes,72,Yes,Yes,Yes,Fibre,Yes,Capped,Yes,Yes,DEBIT_ORDER,24M_CONTRACT,2026.5,148338.75,No,0,39,5841,
89c5e854063138691384433be2937008267b91783848760657d614cc1b3a037f,"-23.8837, 29.4045",-23.88372167962259,29.404478111979714,LOC_2507,Male,No,No,No,52,Yes,Yes,No,Fixed-LTE/5G,Yes,Capped,Yes,Yes,RETAIL,24M_CONTRACT,1490.12,78082.38,No,0,69,4322,
48417c5e578481b3e9b5eb416ece64ceec9e1d608dde4006fc565fa62c4a989b,"-23.8210, 29.4238",-23.821028976006172,29.4237822902108,LOC_2508,Male,No,No,No,2,Yes,Yes,No internet service,,No Internet Service,No Internet Service,No internet service,No,RETAIL,MTM_POSTPAID,434.88,1085.0,No,0,57,5983,
0fe431e9949f85874b5dcb279958e03c7292df6e0370de4fb191585bfa1418a8,"-29.8044, 30.9255",-29.804378760816697,30.925541395723062,LOC_2509,Female,No,No,No,5,Yes,No,No,Fixed-LTE/5G,No,Capped,Yes,Yes,EFT,MTM_POSTPAID,1126.12,6171.38,No,0,35,4771,
8a2baa9230ae080c9d3fe41cc4762f02d97987a68d8f9c899249aad4b497043f,"-25.8212, 28.1363",-25.82121699621584,28.136300876029143,LOC_2510,Female,No,No,No,68,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,24M_CONTRACT,358.75,24935.75,No,0,68,4201,
13b5ccdb644e2a25a81f93341982b07fc8940993d8cc056433daccba7d7c2360,"-29.8844, 31.0269",-29.884388986583684,31.026857005750465,LOC_2511,Male,No,No,No,72,Yes,Yes,No,Fixed-LTE/5G,Yes,Capped,Yes,No,CREDIT_CARD,24M_CONTRACT,1505.88,110418.88,No,0,33,5965,
8290b4c406f898bef3224b5544fbfd16d9b943aeda11d2326d74a1ec0ccede2c,"-33.5634, 18.2721",-33.56337257815006,18.27209217729049,LOC_2512,Female,No,Yes,No,66,Yes,Yes,No,Fibre,Yes,Capped,Yes,No,EFT,12M_CONTRACT,1557.5,103225.5,No,0,53,4488,
f1042ecee4f844c8bdef29d384d5ac9453c98eae8206b47ad0ebad9c7f3174a5,"-26.1623, 28.0729",-26.16231793040557,28.07289684686941,LOC_2513,Male,No,Yes,No,72,No,No phone service,Yes,Fixed-LTE/5G,Yes,Capped,Yes,Yes,CREDIT_CARD,24M_CONTRACT,1134.0,82595.62,No,0,72,4036,
5a6e7df4b3df3673aff19ad72163f11f13c4b2939f651fbb932975affc545ea3,"-26.0696, 28.0727",-26.069601185967606,28.07268726183267,LOC_2514,Male,No,No,No,26,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,12M_CONTRACT,346.5,8002.75,No,0,77,5823,
0a1673afd9478f004378e1186937e5c548f35ed7d872e2ebf0c4a97c16a23184,"-26.1190, 28.0031",-26.119017251912613,28.003112703571578,LOC_2515,Male,No,Yes,Yes,64,Yes,Yes,Yes,Fibre,No,Capped,No,No,DEBIT_ORDER,24M_CONTRACT,1634.5,101890.25,No,0,42,6249,
610fe254b6356d36e18e51a80749dc6b6aecb95b471db807b2b49912439825a1,"-32.9954, 27.8355",-32.99539780304021,27.83552861299929,LOC_2516,Male,No,Yes,No,62,No,No phone service,No,Fixed-LTE/5G,No,Uncapped,Yes,Yes,DEBIT_ORDER,24M_CONTRACT,682.5,40905.38,No,0,54,4987,
ad2c13509af8e7ada221352745e78076fa6c024b8dbca7c034c76dc5117e1c42,"-26.1837, 28.0457",-26.18369516499774,28.04574445734278,LOC_2517,Female,No,No,No,5,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,Yes,RETAIL,MTM_POSTPAID,358.75,1825.25,No,0,53,5263,
323ba7a1f11633e15d24310447b87b2607907e25ecba743feead2723af1e1e47,"-26.0654, 27.9543",-26.065391406201257,27.954264315557232,LOC_2518,Male,No,No,Yes,3,Yes,Yes,No internet service,,No Internet Service,No Internet Service,No internet service,Yes,RETAIL,24M_CONTRACT,462.0,2121.88,No,0,77,4315,
5c7838b6ec1a3d5f4a54b716888eae1f20c9bb529f89aa3404cadfb145e45eb2,"-29.7594, 31.0265",-29.759390087056502,31.026523183394843,LOC_2519,Female,No,Yes,No,72,Yes,Yes,Yes,Fibre,No,Capped,Yes,Yes,DEBIT_ORDER,24M_CONTRACT,1718.5,122778.25,No,0,75,4332,
41c8c58a205b3de05dcd079e8de6b375709c745ab6af3da5710d8bdca1e6b4f0,"-26.1604, 28.1947",-26.160415978298268,28.194719120110516,LOC_2520,Male,No,Yes,Yes,57,Yes,No,Yes,Fibre,Yes,Uncapped,No,Yes,CREDIT_CARD,12M_CONTRACT,1707.12,97965.0,No,0,51,5833,
80c94be642cc0efc5f5ed4b72163b492703cefeabbb1530bf1ec35db77c738c4,"-26.3041, 27.8421",-26.304064378832184,27.842058982434395,LOC_2521,Male,No,No,Yes,66,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,24M_CONTRACT,349.12,22209.25,No,0,51,6382,
04520cb355aefdde88d780d622d8a526000aaec0e6fe45aa04f1284f0be7f959,"-29.8060, 31.3243",-29.806021767223218,31.324288087165073,LOC_2522,Male,No,No,Yes,45,Yes,Yes,Yes,Fibre,No,Uncapped,No,No,DEBIT_ORDER,24M_CONTRACT,1744.75,81101.12,No,0,38,3333,
eaa118b51180673fe55d08f57c3ac84bb2ae0009f4135bc36d78a16ef33679a2,"-33.9321, 18.4069",-33.93206142856425,18.406945753478208,LOC_2523,Female,No,No,No,3,No,No phone service,No,Fixed-LTE/5G,No,Uncapped,No,Yes,CREDIT_CARD,MTM_POSTPAID,609.0,1994.12,No,0,67,2496,
da66f8192f51877681575d5e1142ec0379976b42e6520c1199c6200d09327eb2,"-25.7770, 28.2394",-25.776990709361407,28.23942071286871,LOC_2524,Female,No,No,No,51,No,No phone service,Yes,Fixed-LTE/5G,No,Capped,Yes,No,DEBIT_ORDER,12M_CONTRACT,1052.62,53847.5,No,0,37,5404,
76f33ec9ba8506be8265edcfc77399af715732f275b141db4324849e315d2a3d,"-23.6589, 29.3823",-23.658910162253058,29.382252491878234,LOC_2525,Female,No,No,No,60,Yes,Yes,Yes,Fixed-LTE/5G,No,Capped,Yes,No,EFT,12M_CONTRACT,1133.12,70691.25,No,0,25,6408,
370bc27155c8d02fba28136c9f972606a2a8d8424eecd867575d436a93df9f01,"-26.4309, 28.2013",-26.430857696156178,28.20133173243125,LOC_2526,Male,No,No,No,33,Yes,Yes,No,Fixed-LTE/5G,Yes,Uncapped,No,Yes,DEBIT_ORDER,MTM_POSTPAID,956.38,29141.0,No,0,58,5201,
745fdb431ec09aa6aa60e4198d97b96b5a4693fc88e3c486a3d61d2811532fb3,"-23.8137, 29.4387",-23.813733842684822,29.43869361774944,LOC_2527,Male,Yes,No,No,26,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,12M_CONTRACT,337.75,8823.5,No,0,64,2269,
4b61f0642b8fb01e78134c3de0d81e7034534a12e588a87ae7b1dcc50e867c2d,"-25.5390, 30.9385",-25.539013675540307,30.938470535216062,LOC_2528,Female,No,Yes,No,67,Yes,Yes,Yes,Fibre,No,Capped,Yes,Yes,EFT,12M_CONTRACT,1946.88,131453.88,No,0,37,5649,
3d8fcbfb9a3e7fd5062b703469020c6e73e4a7477d369147833217ddf8a4d1ce,"-33.0082, 27.8582",-33.0081924059591,27.8582036480852,LOC_2529,Female,No,Yes,No,49,No,No phone service,No,Fixed-LTE/5G,No,Capped,Yes,Yes,CREDIT_CARD,12M_CONTRACT,626.5,31185.0,No,0,69,4865,
6b2d11fc6cdcccf66e4f4aaafe990a3685399e73b7dda7d22732451e8eb8120d,"-25.4318, 28.1578",-25.431769497709176,28.1577809569053,LOC_2530,Male,No,No,No,1,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,Yes,RETAIL,MTM_POSTPAID,350.88,350.88,No,0,52,5368,
124d726322b220de4ab0dc57b76d17cc70c9eec2b9c9ac516309d989f64688c8,"-25.8555, 28.2402",-25.855484279378885,28.24020167875435,LOC_2531,Female,Yes,No,No,7,Yes,No,Yes,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1476.12,10668.88,No,0,38,2107,
7bb85bcdae76725ab9f1c51e2301447ba5d838ab6e5542e184e48440633f3eca,"-25.8269, 28.2107",-25.82686471857927,28.21073728287567,LOC_2532,Female,Yes,No,No,27,Yes,Yes,Yes,Fibre,Yes,Capped,No,Yes,DEBIT_ORDER,12M_CONTRACT,1933.75,50008.0,No,0,56,4997,
95a946af69b19b9b0ed4515be3901c0688b6abe7c5d5b045946c07f20b59a8e2,"-33.9618, 25.5960",-33.96175137371516,25.596014026688973,LOC_2533,Male,No,Yes,Yes,37,Yes,No,No,Fibre,No,Uncapped,No,No,CREDIT_CARD,12M_CONTRACT,1596.0,56832.12,No,0,55,5263,
1e899bd4a4e871b4c46ddeb4d293a3a7b4cecdcf578ea6b43af86e8ba5fbc12c,"-26.3271, 27.9233",-26.327082543644703,27.92328678730753,LOC_2534,Male,No,Yes,Yes,31,Yes,Yes,Yes,Fibre,No,Capped,Yes,No,EFT,MTM_POSTPAID,1562.75,49402.5,No,0,46,2132,
8b559dd61116c08d2e2cffaaf2164c5c922d8b32ec080af528084804fc9f46ba,"-28.6593, 24.6985",-28.659275491924777,24.698466122086003,LOC_2535,Male,Yes,No,No,32,Yes,Yes,Yes,Fibre,No,Uncapped,No,Yes,CREDIT_CARD,MTM_POSTPAID,1419.25,45836.88,No,0,50,2143,
f87c7a2d38d5a48c7569098d3795abaea4dd71680e31718ce52340a21f7c510d,"-25.8041, 28.1347",-25.804143532327593,28.134695086090435,LOC_2536,Female,No,Yes,No,63,Yes,Yes,No,Fibre,No,Uncapped,Yes,Yes,CREDIT_CARD,12M_CONTRACT,1421.0,86889.25,No,0,64,6063,
4d5e1d70a835f214fd9be195cf6e895f10eda455aa617d1d8cb6a0425d25b955,"-29.0546, 26.2560",-29.054599035985067,26.256027571216073,LOC_2537,Male,No,No,No,30,Yes,Yes,No,Fibre,Yes,Capped,No,Yes,CREDIT_CARD,MTM_POSTPAID,1650.25,46894.75,No,0,75,4219,
1bfa37bd42935e0a0ea62e2710a5d263942500ec8a83023bf8cbe56d2fdd7df3,"-34.1593, 18.5392",-34.15925404372401,18.539206777638675,LOC_2538,Male,No,Yes,No,71,Yes,Yes,Yes,Fibre,Yes,Capped,Yes,Yes,DEBIT_ORDER,24M_CONTRACT,2031.75,145434.62,No,0,42,5027,
ae89b604f913c7adf93dd9955731fbb01ab3393b0eddde6d7aad90151d8fada3,"-26.4710, 28.1496",-26.471024725323133,28.149556629534704,LOC_2539,Female,No,No,No,53,Yes,Yes,Yes,Fibre,Yes,Uncapped,No,No,EFT,24M_CONTRACT,1847.12,99439.38,No,0,67,5731,
e7b057f793b4186ab24a51b320ebc1cab783a2cb313a0a141cd91d2234124f20,"-29.8921, 31.0198",-29.892057897053427,31.019794634904567,LOC_2540,Male,No,Yes,No,50,Yes,Yes,No,Fibre,Yes,Capped,No,Yes,CREDIT_CARD,MTM_POSTPAID,1652.0,86010.75,No,0,21,5548,
d1131a63cf9b0b13e856d00dbe5fbf892d4bb7b6f97fa26ee6afa636c4c96b1b,"-30.0796, 31.0737",-30.079591097325263,31.073698671728497,LOC_2541,Female,No,No,No,2,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,RETAIL,MTM_POSTPAID,341.25,482.12,No,0,74,4836,
fab2a23325964f31293e205372357690192c3a72d20d0975d449dd59063477c5,"-29.6474, 30.9964",-29.647442352212835,30.99641690131639,LOC_2542,Female,No,Yes,No,56,Yes,No,Yes,Fibre,Yes,Capped,No,Yes,CREDIT_CARD,12M_CONTRACT,1848.0,106201.38,No,0,24,4196,
a8bd5090977ea55a68b0e48e6747a96f133df8cfe75f1b688518c5102aa763f8,"-34.1954, 18.1064",-34.1953646282891,18.106386361632897,LOC_2543,Male,No,Yes,No,67,Yes,No,Yes,Fixed-LTE/5G,Yes,Capped,No,No,CREDIT_CARD,24M_CONTRACT,1423.62,94475.5,No,0,51,4219,
caf1f45b9d585fbf1e8b89bc8b2703eb0afb12893cd828cfd44dcdbb5f7936fd,"-26.3557, 27.9976",-26.355653003150604,27.997610981569093,LOC_2544,Male,No,No,No,4,Yes,No,No,Fixed-LTE/5G,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,987.0,4109.88,No,0,49,5344,
38bad2cf02fd0574ff51978b2cfa25f3d586be6e8cfeb3b7424f2d4284def407,"-29.8021, 30.9675",-29.802093216033555,30.967454272449913,LOC_2545,Male,No,No,No,19,Yes,No,No,Fixed-LTE/5G,Yes,Uncapped,Yes,Yes,DEBIT_ORDER,12M_CONTRACT,1143.62,21557.38,No,0,39,2051,
c78a76060e4ebe1bb4cdd2dcdc39c4eff28a81a727ca95ae6778b2afaccb9bdd,"-34.0255, 18.2330",-34.02554551101116,18.23297186320277,LOC_2546,Female,No,No,Yes,8,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,RETAIL,MTM_POSTPAID,349.12,2990.75,No,0,40,5919,
d38ca0be4f162622bb1127f7dfb616f93697f821b34eb5090604351a08be5297,"-28.8515, 24.7146",-28.85147103758941,24.714608465939776,LOC_2547,Female,No,No,No,71,Yes,Yes,Yes,Fibre,Yes,Uncapped,Yes,Yes,EFT,24M_CONTRACT,1946.88,139722.62,No,0,54,4361,
ef38a33bd04be2485b9d876505e878b3f171d3b91bbf082bbced2e7ba2500db8,"-25.8940, 28.0503",-25.89400537598921,28.050263712143646,LOC_2548,Female,Yes,No,No,15,Yes,Yes,No,Fibre,Yes,Uncapped,No,No,CREDIT_CARD,MTM_POSTPAID,1557.5,22545.25,No,0,77,4452,
758ca93ffe3be60e2a3d9fea779358e2e07072af285b3b3d3e7e6fcd7b329cd3,"-34.1003, 18.2160",-34.10029408456872,18.216015578576688,LOC_2549,Male,No,Yes,Yes,72,Yes,Yes,Yes,Fibre,No,Capped,No,Yes,DEBIT_ORDER,12M_CONTRACT,1856.75,137348.75,No,0,72,6283,
28a6fff78855233792761fb64ddbd79a7e38dcf6b97a707fbc4449f9ee8b0b6c,"-33.9553, 18.2921",-33.95532640534938,18.292058615145155,LOC_2550,Male,No,No,No,12,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,12M_CONTRACT,350.88,4672.5,No,0,62,4018,
2858264a6a5781d233300c8a22966bd9372eb07d71fb38d92e7b3670e3ea1e0f,"-29.8893, 31.2367",-29.88928695281484,31.23670628217738,LOC_2551,Male,No,Yes,Yes,72,Yes,Yes,No internet service,,No Internet Service,No Internet Service,No internet service,Yes,DEBIT_ORDER,24M_CONTRACT,441.0,31480.75,No,0,62,6499,
bd38efef3f38940dd1b24a1196ee122013d012b586ae9108c095faa0a6ec9163,"-29.7606, 30.7956",-29.76055671872468,30.79562111437676,LOC_2552,Female,Yes,No,No,23,Yes,No,No,Fibre,No,Capped,No,Yes,DEBIT_ORDER,MTM_POSTPAID,1319.5,28762.12,No,0,49,2491,
a33d88cbc3d57d96290ade269311299358ef48f2a9a740ce2b7282f0055d7dc9,"-25.6845, 28.1680",-25.68451770471947,28.16801814084715,LOC_2553,Male,No,No,No,72,No,No phone service,Yes,Fixed-LTE/5G,Yes,Capped,Yes,Yes,DEBIT_ORDER,24M_CONTRACT,1147.12,84130.38,No,0,24,4266,
48064cd8e7f644b43900869e41b8c590ec7829a0b8283d1e78929ad542808118,"-28.7961, 24.6667",-28.79614408301848,24.666695250738876,LOC_2554,Female,No,No,No,26,Yes,Yes,Yes,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1412.25,38377.5,No,0,28,4501,
bb9ae212dc1d42f7031e3eaacebe8ee4fda975dabf6974563be0eab7e0c561a9,"-33.9786, 18.2847",-33.9786488991398,18.2847053763913,LOC_2555,Female,No,No,No,21,Yes,No,Yes,Fibre,Yes,Uncapped,Yes,Yes,RETAIL,12M_CONTRACT,1829.62,39189.5,No,0,20,3471,
b475b23f5913b6e2260aade998be4c2417ab89380e9c56a003e9d5a8e044484a,"-33.9827, 25.5802",-33.98269224335418,25.58022627703819,LOC_2556,Male,No,Yes,No,60,Yes,Yes,No internet service,,No Internet Service,No Internet Service,No internet service,No,DEBIT_ORDER,12M_CONTRACT,422.62,26353.25,No,0,24,4501,
258cf943eb53ba14038de96658b33bae079f3035df62fa0d7bc357263c96a4f1,"-26.0877, 27.8819",-26.087656075270218,27.881863581605685,LOC_2557,Male,No,No,No,12,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,RETAIL,MTM_POSTPAID,357.88,4468.62,No,0,80,4883,
d15959ad349bfe358a8704e864eb8adec370235a357f8fe329175bf531aacc27,"-34.1303, 18.5233",-34.13029794467455,18.52330751076596,LOC_2558,Male,No,Yes,No,16,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1319.5,20814.5,No,0,51,5432,
1e4e780863992f2b42758727ad46cc225da96d1e5453ee8081a1141ca437df9a,"-29.5775, 31.2092",-29.57746452205419,31.209161086768137,LOC_2559,Female,No,Yes,No,63,Yes,Yes,No,Fixed-LTE/5G,Yes,Capped,No,Yes,CREDIT_CARD,12M_CONTRACT,1394.75,83757.62,No,0,30,4010,
35a3471add0dd3547043cdd9ba87607568f505b5e3d79b732def99f06305845c,"-26.3139, 28.1563",-26.313877508118917,28.156251720415412,LOC_2560,Female,Yes,No,No,22,Yes,No,No,Fibre,Yes,Capped,No,No,EFT,MTM_POSTPAID,1429.75,31865.75,No,0,34,5602,
a756ea73a2b0678d00d9b1c6b48626fd5e1d4a48331200ec22372306dfc65aa1,"-25.7410, 28.3130",-25.74104992761079,28.312953574126507,LOC_2561,Female,No,Yes,Yes,32,Yes,No,Yes,Fixed-LTE/5G,Yes,Capped,Yes,No,DEBIT_ORDER,MTM_POSTPAID,1335.25,42072.62,No,0,70,5324,
80d768fb16132cf45a5b6fc3012d26bb61ed8d52eb0402e27d5dc875642d97a0,"-25.8792, 28.0244",-25.879198732763182,28.024431718516546,LOC_2562,Female,No,Yes,Yes,68,Yes,Yes,No,Fibre,Yes,Uncapped,Yes,Yes,CREDIT_CARD,24M_CONTRACT,1815.62,123190.38,No,0,45,4121,
126fc0b9418bbc0252f8781268299a05992193bf64cd5e50d6d86a2b21dec71c,"-34.0898, 25.5757",-34.089815901164066,25.575692897818087,LOC_2563,Female,No,Yes,Yes,30,Yes,No,Yes,Fibre,No,Uncapped,No,No,EFT,12M_CONTRACT,1512.88,44415.88,No,0,24,2923,
57f5bd459bfdd94951fa495dd8ccb94193fb29a8e43fab791340d53f004964d7,"-29.9824, 31.0854",-29.982419977270865,31.08543894942948,LOC_2564,Female,No,No,No,16,Yes,No,No,Fibre,Yes,Uncapped,No,No,DEBIT_ORDER,MTM_POSTPAID,1314.25,21224.88,No,0,59,5176,
51d07e906894c71f49c789b10c6b400ada99413ced781b751bcbe7f40c32a3c8,"-25.8565, 28.2945",-25.85646278611971,28.294542909693742,LOC_2565,Male,No,No,No,33,Yes,No,No,Fibre,Yes,Uncapped,Yes,No,DEBIT_ORDER,24M_CONTRACT,1410.5,46394.25,No,0,80,5542,
c12349aa406fcd8f9c046531af91056973f5e710db22f8f470ed61b6b5037860,"-33.9946, 18.7356",-33.994566264347874,18.73560353866977,LOC_2566,Male,No,Yes,No,72,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,24M_CONTRACT,337.75,22834.0,No,0,42,4035,
801c962e209ca9bd3bb56e5ee3404693078aaaba553bbea940104f18409a7851,"-26.3468, 28.1904",-26.34684475431456,28.190355938744343,LOC_2567,Female,No,No,No,12,No,No phone service,No,Fixed-LTE/5G,No,Capped,Yes,Yes,RETAIL,12M_CONTRACT,588.0,7620.38,No,0,30,2990,
f0c01dbc2d329c4698970ffef881f25c81e8a4e5c2878f08714002ce0108e8ac,"-26.0957, 28.1645",-26.09566713680587,28.164473293551083,LOC_2568,Female,Yes,Yes,No,4,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1456.88,5390.88,No,0,37,5251,
f9c90ba91f5df5235fd8286c650c3feb6e71126bc268a1c9fa08834e49507b10,"-25.8340, 28.5060",-25.833958067438203,28.506031469664723,LOC_2569,Female,No,Yes,No,0,Yes,No,Yes,Fixed-LTE/5G,Yes,Capped,No,No,RETAIL,24M_CONTRACT,1414.88,1414.88,No,0,45,2048,
099cd1b72232e34b2d86f0da89b327f949c3e05a10e2891927ef4bc90b5ea0fa,"-25.7326, 27.2467",-25.732567084541635,27.24674163571251,LOC_2570,Female,No,Yes,No,65,Yes,Yes,Yes,Fibre,Yes,Uncapped,Yes,Yes,CREDIT_CARD,12M_CONTRACT,1890.88,124580.75,No,0,69,6047,
